Time,AnaR2,AnaR6,AnaR12,test,Ther_TG_1.0_8.0,UTSR6_TG_0.5_7.0,UTSR6_TG_0.5_7.5,UTSR12_TG_0.5_8.5,UTSR12_TG_0.5_9.0,UTSR2_TG_0.5_4.5,UTSR2_TG_0.5_5.0,XYLR6_TG_1.0_7.0,XYLR6_TG_2.0_7.0,XYLR9_TG_0.5_10.0,XYLR2_TG_0.5_10.0
3/07/2013,,,,,,,,,,,,,,,
4/07/2013,,,,,,,,,,,,,,,
5/07/2013,,,,,,,,,,,,,,,
6/07/2013,,,,,,,,,,,,,,,
7/07/2013,,,,,,,,,,,,,,,
8/07/2013,,,,,,,,,,,,,,,
9/07/2013,150.00000,375.00000,345.00,,,,,,,,,,,,
10/07/2013,,,,,,,,,,,,,,,
11/07/2013,,,,,,,,,,,,,,,
12/07/2013,,,,,,,,,,,,,,,
13/07/2013,,,,,,,,,,,,,,,
14/07/2013,,,,,,,,,,,,,,,
15/07/2013,,,,,,,,,,,,,,,
16/07/2013,0.00000,580.00000,1080.00,,,,,,,,,,,,
17/07/2013,,,,,,,,,,,,,,,
18/07/2013,,,,,,,,,,,,,,,
19/07/2013,,,,,,,,,,,,,,,
20/07/2013,,,,,,,,,,,,,,,
21/07/2013,,,,,,,,,,,,,,,
22/07/2013,,,,,,,,,,,,,,,
23/07/2013,0.00000,475.00000,1900.00,,,,,,,,,,,,
24/07/2013,,,,,,,,,,,,,,,
25/07/2013,,,,,,,,,,,,,,,
26/07/2013,,,,,,,,,,,,,,,
27/07/2013,,,,,,,,,,,,,,,
28/07/2013,,,,,,,,,,,,,,,
29/07/2013,,,,,,,,,,,,,,,
30/07/2013,470.00000,20.00000,540.00,,,,,,,,,,,,
31/07/2013,,,,,,,,,,,,,,,
1/08/2013,,,,,,,,,,,,,,,
2/08/2013,,,,,,,,,,,,,,,
3/08/2013,,,,,,,,,,,,,,,
4/08/2013,,,,,,,,,,,,,,,
5/08/2013,,,,,,,,,,,,,,,
6/08/2013,180.00000,310.00000,370.00,,,,,,,,,,,,
7/08/2013,,,,,,,,,,,,,,,
8/08/2013,,,,,,,,,,,,,,,
9/08/2013,,,,,,,,,,,,,,,
10/08/2013,,,,,,,,,,,,,,,
11/08/2013,,,,,,,,,,,,,,,
12/08/2013,,,,,,,,,,,,,,,
13/08/2013,600.00000,235.00000,195.00,,,,,,,,,,,,
14/08/2013,,,,,,,,,,,,,,,
15/08/2013,,,,,,,,,,,,,,,
16/08/2013,,,,,,,,,,,,,,,
17/08/2013,,,,,,,,,,,,,,,
18/08/2013,,,,,,,,,,,,,,,
19/08/2013,,,,,,,,,,,,,,,
20/08/2013,210.00000,400.00000,540.00,,,,,,,,,,,,
21/08/2013,,,,,,,,,,,,,,,
22/08/2013,,,,,,,,,,,,,,,
23/08/2013,,,,,,,,,,,,,,,
24/08/2013,,,,,,,,,,,,,,,
25/08/2013,,,,,,,,,,,,,,,
26/08/2013,,,,,,,,,,,,,,,
27/08/2013,485.00000,230.00000,145.00,,,,,,,,,,,,
28/08/2013,,,,,,,,,,,,,,,
29/08/2013,,,,,,,,,,,,,,,
30/08/2013,,,,,,,,,,,,,,,
31/08/2013,,,,,,,,,,,,,,,
1/09/2013,,,,,,,,,,,,,,,
2/09/2013,,,,,,,,,,,,,,,
3/09/2013,210.00000,330.00000,1280.00,,,,,,,,,,,,
4/09/2013,,,,,,,,,,,,,,,
5/09/2013,,,,,,,,,,,,,,,
6/09/2013,,,,,,,,,,,,,,,
7/09/2013,,,,,,,,,,,,,,,
8/09/2013,,,,,,,,,,,,,,,
9/09/2013,,,,,,,,,,,,,,,
10/09/2013,230.00000,30.00000,225.00,,,,,,,,,,,,
11/09/2013,,,,,,,,,,,,,,,
12/09/2013,,,,,,,,,,,,,,,
13/09/2013,,,,,,,,,,,,,,,
14/09/2013,,,,,,,,,,,,,,,
15/09/2013,,,,,,,,,,,,,,,
16/09/2013,,,,,,,,,,,,,,,
17/09/2013,0.00000,0.00000,160.00,,,,,,,,,,,,
18/09/2013,,,,,,,,,,,,,,,
19/09/2013,,,,,,,,,,,,,,,
20/09/2013,,,,,,,,,,,,,,,
21/09/2013,,,,,,,,,,,,,,,
22/09/2013,,,,,,,,,,,,,,,
23/09/2013,,,,,,,,,,,,,,,
24/09/2013,30.00000,6.00000,0.00,,,,,,,,,,,,
25/09/2013,,,,,,,,,,,,,,,
26/09/2013,,,,,,,,,,,,,,,
27/09/2013,,,,,,,,,,,,,,,
28/09/2013,,,,,,,,,,,,,,,
29/09/2013,,,,,,,,,,,,,,,
30/09/2013,,,,,,,,,,,,,,,
1/10/2013,0.00000,215.00000,180.00,,,,,,,,,,,,
2/10/2013,,,,,,,,,,,,,,,
3/10/2013,,,,,,,,,,,,,,,
4/10/2013,,,,,,,,,,,,,,,
5/10/2013,,,,,,,,,,,,,,,
6/10/2013,,,,,,,,,,,,,,,
7/10/2013,,,,,,,,,,,,,,,
8/10/2013,70.00000,90.00000,0.00,,,,,,,,,,,,
9/10/2013,,,,,,,,,,,,,,,
10/10/2013,,,,,,,,,,,,,,,
11/10/2013,,,,,,,,,,,,,,,
12/10/2013,,,,,,,,,,,,,,,
13/10/2013,,,,,,,,,,,,,,,
14/10/2013,,,,,,,,,,,,,,,
15/10/2013,0.00000,4.00000,0.00,,,,,,,,,,,,
16/10/2013,,,,,,,,,,,,,,,
17/10/2013,,,,,,,,,,,,,,,
18/10/2013,,,,,,,,,,,,,,,
19/10/2013,,,,,,,,,,,,,,,
20/10/2013,,,,,,,,,,,,,,,
21/10/2013,0.00000,0.00000,0.00,,,,,,,,,,,,
22/10/2013,,,,,,,,,,,,,,,
23/10/2013,,,,,,,,,,,,,,,
24/10/2013,,,,,,,,,,,,,,,
25/10/2013,,,,,,,,,,,,,,,
26/10/2013,,,,,,,,,,,,,,,
27/10/2013,,,,,,,,,,,,,,,
28/10/2013,,,,,,,,,,,,,,,
29/10/2013,120.00000,0.00000,0.00,,,,,,,,,,,,
30/10/2013,,,,,,,,,,,,,,,
31/10/2013,,,,,,,,,,,,,,,
1/11/2013,,,,,,,,,,,,,,,
2/11/2013,,,,,,,,,,,,,,,
3/11/2013,,,,,,,,,,,,,,,
4/11/2013,,,,,,,,,,,,,,,
5/11/2013,0.00000,0.00000,0.00,,,,,,,,,,,,
6/11/2013,,,,,,,,,,,,,,,
7/11/2013,,,,,,,,,,,,,,,
8/11/2013,,,,,,,,,,,,,,,
9/11/2013,,,,,,,,,,,,,,,
10/11/2013,,,,,,,,,,,,,,,
11/11/2013,,,,,,,,,,,,,,,
12/11/2013,0.00000,20.00000,60.00,,,,,,,,,,,,
13/11/2013,,,,,,,,,,,,,,,
14/11/2013,,,,,,,,,,,,,,,
15/11/2013,,,,,,,,,,,,,,,
16/11/2013,,,,,,,,,,,,,,,
17/11/2013,,,,,,,,,,,,,,,
18/11/2013,,,,,,,,,,,,,,,
19/11/2013,0.00000,0.00000,155.00,,,,,,,,,,,,
20/11/2013,,,,,,,,,,,,,,,
21/11/2013,,,,,,,,,,,,,,,
22/11/2013,,,,,,,,,,,,,,,
23/11/2013,,,,,,,,,,,,,,,
24/11/2013,,,,,,,,,,,,,,,
25/11/2013,,,,,,,,,,,,,,,
26/11/2013,0.00000,0.00000,0.00,,,,,,,,,,,,
27/11/2013,,,,,,,,,,,,,,,
28/11/2013,,,,,,,,,,,,,,,
29/11/2013,,,,,,,,,,,,,,,
30/11/2013,,,,,,,,,,,,,,,
1/12/2013,,,,,,,,,,,,,,,
2/12/2013,,,,,,,,,,,,,,,
3/12/2013,540.00000,20.00000,110.00,,,,,,,,,,,,
4/12/2013,,,,,,,,,,,,,,,
5/12/2013,,,,,,,,,,,,,,,
6/12/2013,,,,,,,,,,,,,,,
7/12/2013,,,,,,,,,,,,,,,
8/12/2013,,,,,,,,,,,,,,,
9/12/2013,,,,,,,,,,,,,,,
10/12/2013,0.00000,200.00000,30.00,,,,,,,,,,,,
11/12/2013,,,,,,,,,,,,,,,
12/12/2013,,,,,,,,,,,,,,,
13/12/2013,,,,,,,,,,,,,,,
14/12/2013,,,,,,,,,,,,,,,
15/12/2013,,,,,,,,,,,,,,,
16/12/2013,,,,,,,,,,,,,,,
17/12/2013,15.00000,490.00000,30.00,,,,,,,,,,,,
18/12/2013,,,,,,,,,,,,,,,
19/12/2013,,,,,,,,,,,,,,,
20/12/2013,,,,,,,,,,,,,,,
21/12/2013,,,,,,,,,,,,,,,
22/12/2013,,,,,,,,,,,,,,,
23/12/2013,0.00000,550.00000,265.00,,,,,,,,,,,,
24/12/2013,,,,,,,,,,,,,,,
25/12/2013,,,,,,,,,,,,,,,
26/12/2013,,,,,,,,,,,,,,,
27/12/2013,,,,,,,,,,,,,,,
28/12/2013,,,,,,,,,,,,,,,
29/12/2013,,,,,,,,,,,,,,,
30/12/2013,0.00000,275.00000,235.00,,,,,,,,,,,,
31/12/2013,,,,,,,,,,,,,,,
1/01/2014,,,,,,,,,,,,,,,
2/01/2014,,,,,,,,,,,,,,,
3/01/2014,,,,,,,,,,,,,,,
4/01/2014,,,,,,,,,,,,,,,
5/01/2014,,,,,,,,,,,,,,,
6/01/2014,,,,,,,,,,,,,,,
7/01/2014,2300.00000,275.00000,120.00,,,,,,,,,,,,
8/01/2014,,,,,,,,,,,,,,,
9/01/2014,,,,,,,,,,,,,,,
10/01/2014,,,,,,,,,,,,,,,
11/01/2014,,,,,,,,,,,,,,,
12/01/2014,,,,,,,,,,,,,,,
13/01/2014,,,,,,,,,,,,,,,
14/01/2014,315.00000,195.00000,1550.00,,,,,,,,,,,,
15/01/2014,,,,,,,,,,,,,,,
16/01/2014,,,,,,,,,,,,,,,
17/01/2014,,,,,,,,,,,,,,,
18/01/2014,,,,,,,,,,,,,,,
19/01/2014,,,,,,,,,,,,,,,
20/01/2014,,,,,,,,,,,,,,,
21/01/2014,820.00000,550.00000,1430.00,,,,,,,,,,,,
22/01/2014,,,,,,,,,,,,,,,
23/01/2014,,,,,,,,,,,,,,,
24/01/2014,,,,,,,,,,,,,,,
25/01/2014,,,,,,,,,,,,,,,
26/01/2014,,,,,,,,,,,,,,,
27/01/2014,,,,,,,,,,,,,,,
28/01/2014,140.00000,745.00000,170.00,,,,,,,,,,,,
29/01/2014,,,,,,,,,,,,,,,
30/01/2014,,,,,,,,,,,,,,,
31/01/2014,,,,,,,,,,,,,,,
1/02/2014,,,,,,,,,,,,,,,
2/02/2014,,,,,,,,,,,,,,,
3/02/2014,490.00000,490.00000,1380.00,,,,,,,,,,,,
4/02/2014,,,,,,,,,,,,,,,
5/02/2014,,,,,,,,,,,,,,,
6/02/2014,,,,,,,,,,,,,,,
7/02/2014,,,,,,,,,,,,,,,
8/02/2014,,,,,,,,,,,,,,,
9/02/2014,,,,,,,,,,,,,,,
10/02/2014,,,,,,,,,,,,,,,
11/02/2014,563.00000,1000.00000,1120.00,,,,,,,,,,,,
12/02/2014,,,,,,,,,,,,,,,
13/02/2014,,,,,,,,,,,,,,,
14/02/2014,,,,,,,,,,,,,,,
15/02/2014,,,,,,,,,,,,,,,
16/02/2014,,,,,,,,,,,,,,,
17/02/2014,,,,,,,,,,,,,,,
18/02/2014,210.00000,365.00000,410.00,,,,,,,,,,,,
19/02/2014,,,,,,,,,,,,,,,
20/02/2014,,,,,,,,,,,,,,,
21/02/2014,,,,,,,,,,,,,,,
22/02/2014,,,,,,,,,,,,,,,
23/02/2014,,,,,,,,,,,,,,,
24/02/2014,,,,,,,,,,,,,,,
25/02/2014,890.00000,220.00000,305.00,,,,,,,,,,,,
26/02/2014,,,,,,,,,,,,,,,
27/02/2014,,,,,,,,,,,,,,,
28/02/2014,,,,,,,,,,,,,,,
1/03/2014,,,,,,,,,,,,,,,
2/03/2014,,,,,,,,,,,,,,,
3/03/2014,,,,,,,,,,,,,,,
4/03/2014,10.00000,225.00000,325.00,,,,,,,,,,,,
5/03/2014,,,,,,,,,,,,,,,
6/03/2014,,,,,,,,,,,,,,,
7/03/2014,,,,,,,,,,,,,,,
8/03/2014,,,,,,,,,,,,,,,
9/03/2014,,,,,,,,,,,,,,,
10/03/2014,,,,,,,,,,,,,,,
11/03/2014,600.00000,395.00000,235.00,,,,,,,,,,,,
12/03/2014,,,,,,,,,,,,,,,
13/03/2014,,,,,,,,,,,,,,,
14/03/2014,,,,,,,,,,,,,,,
15/03/2014,,,,,,,,,,,,,,,
16/03/2014,,,,,,,,,,,,,,,
17/03/2014,,,,,,,,,,,,,,,
18/03/2014,330.00000,800.00000,770.00,,,,,,,,,,,,
19/03/2014,,,,,,,,,,,,,,,
20/03/2014,,,,,,,,,,,,,,,
21/03/2014,,,,,,,,,,,,,,,
22/03/2014,,,,,,,,,,,,,,,
23/03/2014,,,,,,,,,,,,,,,
24/03/2014,,,,,,,,,,,,,,,
25/03/2014,295.00000,280.00000,90.00,,,,,,,,,,,,
26/03/2014,,,,,,,,,,,,,,,
27/03/2014,,,,,,,,,,,,,,,
28/03/2014,,,,,,,,,,,,,,,
29/03/2014,,,,,,,,,,,,,,,
30/03/2014,,,,,,,,,,,,,,,
31/03/2014,,,,,,,,,,,,,,,
1/04/2014,90.00000,210.00000,110.00,,,,,,,,,,,,
2/04/2014,,,,,,,,,,,,,,,
3/04/2014,,,,,,,,,,,,,,,
4/04/2014,,,,,,,,,,,,,,,
5/04/2014,,,,,,,,,,,,,,,
6/04/2014,,,,,,,,,,,,,,,
7/04/2014,,,,,,,,,,,,,,,
8/04/2014,,,,,,,,,,,,,,,
9/04/2014,30.00000,230.00000,150.00,,,,,,,,,,,,
10/04/2014,,,,,,,,,,,,,,,
11/04/2014,,,,,,,,,,,,,,,
12/04/2014,,,,,,,,,,,,,,,
13/04/2014,,,,,,,,,,,,,,,
14/04/2014,,,,,,,,,,,,,,,
15/04/2014,30.00000,20.00000,305.00,,,,,,,,,,,,
16/04/2014,,,,,,,,,,,,,,,
17/04/2014,,,,,,,,,,,,,,,
18/04/2014,,,,,,,,,,,,,,,
19/04/2014,,,,,,,,,,,,,,,
20/04/2014,,,,,,,,,,,,,,,
21/04/2014,,,,,,,,,,,,,,,
22/04/2014,0.00000,280.00000,35.00,,,,,,,,,,,,
23/04/2014,,,,,,,,,,,,,,,
24/04/2014,,,,,,,,,,,,,,,
25/04/2014,,,,,,,,,,,,,,,
26/04/2014,,,,,,,,,,,,,,,
27/04/2014,,,,,,,,,,,,,,,
28/04/2014,,,,,,,,,,,,,,,
29/04/2014,0.00000,65.00000,105.00,,,,,,,,,,,,
30/04/2014,,,,,,,,,,,,,,,
1/05/2014,,,,,,,,,,,,,,,
2/05/2014,,,,,,,,,,,,,,,
3/05/2014,,,,,,,,,,,,,,,
4/05/2014,,,,,,,,,,,,,,,
5/05/2014,,,,,,,,,,,,,,,
6/05/2014,0.00000,0.00000,155.00,,,,,,,,,,,,
7/05/2014,,,,,,,,,,,,,,,
8/05/2014,,,,,,,,,,,,,,,
9/05/2014,,,,,,,,,,,,,,,
10/05/2014,,,,,,,,,,,,,,,
11/05/2014,,,,,,,,,,,,,,,
12/05/2014,,,,,,,,,,,,,,,
13/05/2014,0.00000,0.00000,6.00,,,,,,,,,,,,
14/05/2014,,,,,,,,,,,,,,,
15/05/2014,,,,,,,,,,,,,,,
16/05/2014,,,,,,,,,,,,,,,
17/05/2014,,,,,,,,,,,,,,,
18/05/2014,,,,,,,,,,,,,,,
19/05/2014,,,,,,,,,,,,,,,
20/05/2014,0.00000,0.00000,0.00,,,,,,,,,,,,
21/05/2014,,,,,,,,,,,,,,,
22/05/2014,,,,,,,,,,,,,,,
23/05/2014,,,,,,,,,,,,,,,
24/05/2014,,,,,,,,,,,,,,,
25/05/2014,,,,,,,,,,,,,,,
26/05/2014,,,,,,,,,,,,,,,
27/05/2014,240.00000,35.00000,555.00,,,,,,,,,,,,
28/05/2014,,,,,,,,,,,,,,,
29/05/2014,,,,,,,,,,,,,,,
30/05/2014,,,,,,,,,,,,,,,
31/05/2014,,,,,,,,,,,,,,,
1/06/2014,,,,,,,,,,,,,,,
2/06/2014,,,,,,,,,,,,,,,
3/06/2014,0.00000,80.00000,410.00,,,,,,,,,,,,
4/06/2014,,,,,,,,,,,,,,,
5/06/2014,,,,,,,,,,,,,,,
6/06/2014,,,,,,,,,,,,,,,
7/06/2014,,,,,,,,,,,,,,,
8/06/2014,,,,,,,,,,,,,,,
9/06/2014,,,,,,,,,,,,,,,
10/06/2014,30.00000,0.00000,0.00,,,,,,,,,,,,
11/06/2014,,,,,,,,,,,,,,,
12/06/2014,,,,,,,,,,,,,,,
13/06/2014,,,,,,,,,,,,,,,
14/06/2014,,,,,,,,,,,,,,,
15/06/2014,,,,,,,,,,,,,,,
16/06/2014,,,,,,,,,,,,,,,
17/06/2014,0.00000,0.00000,90.00,,,,,,,,,,,,
18/06/2014,,,,,,,,,,,,,,,
19/06/2014,,,,,,,,,,,,,,,
20/06/2014,,,,,,,,,,,,,,,
21/06/2014,,,,,,,,,,,,,,,
22/06/2014,,,,,,,,,,,,,,,
23/06/2014,,,,,,,,,,,,,,,
24/06/2014,0.00000,6.00000,0.00,,,,,,,,,,,,
25/06/2014,,,,,,,,,,,,,,,
26/06/2014,,,,,,,,,,,,,,,
27/06/2014,,,,,,,,,,,,,,,
28/06/2014,,,,,,,,,,,,,,,
29/06/2014,,,,,,,,,,,,,,,
30/06/2014,,,,,,,,,,,,,,,
1/07/2014,,,,,,,,,,,,,,,
2/07/2014,265.00000,400.00000,405.00,,,,,,,,,,,,
3/07/2014,,,,,,,,,,,,,,,
4/07/2014,,,,,,,,,,,,,,,
5/07/2014,,,,,,,,,,,,,,,
6/07/2014,,,,,,,,,,,,,,,
7/07/2014,,,,,,,,,,,,,,,
8/07/2014,0.00000,180.00000,60.00,,,,,,,,,,,,
9/07/2014,,,,,,,,,,,,,,,
10/07/2014,,,,,,,,,,,,,,,
11/07/2014,,,,,,,,,,,,,,,
12/07/2014,,,,,,,,,,,,,,,
13/07/2014,,,,,,,,,,,,,,,
14/07/2014,,,,,,,,,,,,,,,
15/07/2014,15.00000,0.00000,105.00,,,,,,,,,,,,
16/07/2014,,,,,,,,,,,,,,,
17/07/2014,,,,,,,,,,,,,,,
18/07/2014,,,,,,,,,,,,,,,
19/07/2014,,,,,,,,,,,,,,,
20/07/2014,,,,,,,,,,,,,,,
21/07/2014,,,,,,,,,,,,,,,
22/07/2014,0.00000,120.00000,40.00,,,,,,,,,,,,
23/07/2014,,,,,,,,,,,,,,,
24/07/2014,,,,,,,,,,,,,,,
25/07/2014,,,,,,,,,,,,,,,
26/07/2014,,,,,,,,,,,,,,,
27/07/2014,,,,,,,,,,,,,,,
28/07/2014,,,,,,,,,,,,,,,
29/07/2014,0.00000,200.00000,60.00,,,,,,,,,,,,
30/07/2014,,,,,,,,,,,,,,,
31/07/2014,,,,,,,,,,,,,,,
1/08/2014,,,,,,,,,,,,,,,
2/08/2014,,,,,,,,,,,,,,,
3/08/2014,,,,,,,,,,,,,,,
4/08/2014,,,,,,,,,,,,,,,
5/08/2014,320.00000,100.00000,0.00,,,,,,,,,,,,
6/08/2014,,,,,,,,,,,,,,,
7/08/2014,,,,,,,,,,,,,,,
8/08/2014,,,,,,,,,,,,,,,
9/08/2014,,,,,,,,,,,,,,,
10/08/2014,,,,,,,,,,,,,,,
11/08/2014,,,,,,,,,,,,,,,
12/08/2014,0.00000,420.00000,1040.00,,,,,,,,,,,,
13/08/2014,,,,,,,,,,,,,,,
14/08/2014,,,,,,,,,,,,,,,
15/08/2014,,,,,,,,,,,,,,,
16/08/2014,,,,,,,,,,,,,,,
17/08/2014,,,,,,,,,,,,,,,
18/08/2014,,,,,,,,,,,,,,,
19/08/2014,220.00000,30.00000,180.00,,,,,,,,,,,,
20/08/2014,,,,,,,,,,,,,,,
21/08/2014,,,,,,,,,,,,,,,
22/08/2014,,,,,,,,,,,,,,,
23/08/2014,,,,,,,,,,,,,,,
24/08/2014,,,,,,,,,,,,,,,
25/08/2014,,,,,,,,,,,,,,,
26/08/2014,,,,,,,,,,,,,,,
27/08/2014,120.00000,,,,,,,,,,,,,,
28/08/2014,,0.00000,,,,,,,,,,,,,
29/08/2014,,,,,,,,,,,,,,,
30/08/2014,,,180.00,,,,,,,,,,,,
31/08/2014,,,,,,,,,,,,,,,
1/09/2014,,,,,,,,,,,,,,,
2/09/2014,0.00000,0.00000,10.00,,,,,,,,,,,,
3/09/2014,,,,,,,,,,,,,,,
4/09/2014,,,,,,,,,,,,,,,
5/09/2014,,,,,,,,,,,,,,,
6/09/2014,,,,,,,,,,,,,,,
7/09/2014,,,,,,,,,,,,,,,
8/09/2014,,,,,,,,,,,,,,,
9/09/2014,220.00000,25.00000,0.00,,,,,,,,,,,,
10/09/2014,,,,,,,,,,,,,,,
11/09/2014,,,,,,,,,,,,,,,
12/09/2014,,,,,,,,,,,,,,,
13/09/2014,,,,,,,,,,,,,,,
14/09/2014,,,,,,,,,,,,,,,
15/09/2014,,,,,,,,,,,,,,,
16/09/2014,360.00000,0.00000,0.00,,,,,,,,,,,,
17/09/2014,,,,,,,,,,,,,,,
18/09/2014,,,,,,,,,,,,,,,
19/09/2014,,,,,,,,,,,,,,,
20/09/2014,,,,,,,,,,,,,,,
21/09/2014,,,,,,,,,,,,,,,
22/09/2014,,,,,,,,,,,,,,,
23/09/2014,0.00000,0.00000,0.00,,,,,,,,,,,,
24/09/2014,,,,,,,,,,,,,,,
25/09/2014,,,,,,,,,,,,,,,
26/09/2014,,,,,,,,,,,,,,,
27/09/2014,,,,,,,,,,,,,,,
28/09/2014,,,,,,,,,,,,,,,
29/09/2014,,,,,,,,,,,,,,,
30/09/2014,0.00000,0.00000,180.00,,,,,,,,,,,,
1/10/2014,,,,,,,,,,,,,,,
2/10/2014,,,,,,,,,,,,,,,
3/10/2014,,,,,,,,,,,,,,,
4/10/2014,,,,,,,,,,,,,,,
5/10/2014,,,,,,,,,,,,,,,
6/10/2014,,,,,,,,,,,,,,,
7/10/2014,50.00000,0.00000,95.00,,,,,,,,,,,,
8/10/2014,,,,,,,,,,,,,,,
9/10/2014,,,,,,,,,,,,,,,
10/10/2014,,,,,,,,,,,,,,,
11/10/2014,,,,,,,,,,,,,,,
12/10/2014,,,,,,,,,,,,,,,
13/10/2014,,,,,,,,,,,,,,,
14/10/2014,0.00000,0.00000,0.00,,,,,,,,,,,,
15/10/2014,,,,,,,,,,,,,,,
16/10/2014,,,,,,,,,,,,,,,
17/10/2014,,,,,,,,,,,,,,,
18/10/2014,,,,,,,,,,,,,,,
19/10/2014,,,,,,,,,,,,,,,
20/10/2014,,,,,,,,,,,,,,,
21/10/2014,0.00000,0.00000,0.00,,,,,,,,,,,,
22/10/2014,,,,,,,,,,,,,,,
23/10/2014,,,,,,,,,,,,,,,
24/10/2014,,,,,,,,,,,,,,,
25/10/2014,,,,,,,,,,,,,,,
26/10/2014,,,,,,,,,,,,,,,
27/10/2014,,,,,,,,,,,,,,,
28/10/2014,0.00000,15.00000,15.00,,,,,,,,,,,,
29/10/2014,,,,,,,,,,,,,,,
30/10/2014,,,,,,,,,,,,,,,
31/10/2014,,,,,,,,,,,,,,,
1/11/2014,,,,,,,,,,,,,,,
2/11/2014,,,,,,,,,,,,,,,
3/11/2014,0.00000,0.00000,0.00,,,,,,,,,,,,
4/11/2014,,,,,,,,,,,,,,,
5/11/2014,,,,,,,,,,,,,,,
6/11/2014,,,,,,,,,,,,,,,
7/11/2014,,,,,,,,,,,,,,,
8/11/2014,,,,,,,,,,,,,,,
9/11/2014,,,,,,,,,,,,,,,
10/11/2014,,,,,,,,,,,,,,,
11/11/2014,,,,,,,,,,,,,,,
12/11/2014,0.00000,0.00000,0.00,,,,,,,,,,,,
13/11/2014,,,,,,,,,,,,,,,
14/11/2014,,,,,,,,,,,,,,,
15/11/2014,,,,,,,,,,,,,,,
16/11/2014,,,,,,,,,,,,,,,
17/11/2014,,,,,,,,,,,,,,,
18/11/2014,15.00000,0.00000,0.00,,,,,,,,,,,,
19/11/2014,,,,,,,,,,,,,,,
20/11/2014,,,,,,,,,,,,,,,
21/11/2014,,,,,,,,,,,,,,,
22/11/2014,,,,,,,,,,,,,,,
23/11/2014,,,,,,,,,,,,,,,
24/11/2014,,,,,,,,,,,,,,,
25/11/2014,,,,,,,,,,,,,,,
26/11/2014,,,,,,,,,,,,,,,
27/11/2014,,,,,,,,,,,,,,,
28/11/2014,,,,,,,,,,,,,,,
29/11/2014,,,,,,,,,,,,,,,
30/11/2014,,,,,,,,,,,,,,,
1/12/2014,,,,,,,,,,,,,,,
2/12/2014,310.00000,15.00000,0.00,,,,,,,,,,,,
3/12/2014,,,,,,,,,,,,,,,
4/12/2014,,,,,,,,,,,,,,,
5/12/2014,,,,,,,,,,,,,,,
6/12/2014,,,,,,,,,,,,,,,
7/12/2014,,,,,,,,,,,,,,,
8/12/2014,,,,,,,,,,,,,,,
9/12/2014,25.00000,80.00000,205.00,,,,,,,,,,,,
10/12/2014,,,,,,,,,,,,,,,
11/12/2014,,,,,,,,,,,,,,,
12/12/2014,,,,,,,,,,,,,,,
13/12/2014,,,,,,,,,,,,,,,
14/12/2014,,,,,,,,,,,,,,,
15/12/2014,,,,,,,,,,,,,,,
16/12/2014,95.00000,60.00000,45.00,,,,,,,,,,,,
17/12/2014,,,,,,,,,,,,,,,
18/12/2014,,,,,,,,,,,,,,,
19/12/2014,,,,,,,,,,,,,,,
20/12/2014,,,,,,,,,,,,,,,
21/12/2014,,,,,,,,,,,,,,,
22/12/2014,,,,,,,,,,,,,,,
23/12/2014,15.00000,50.00000,0.00,,,,,,,,,,,,
24/12/2014,,,,,,,,,,,,,,,
25/12/2014,,,,,,,,,,,,,,,
26/12/2014,,,,,,,,,,,,,,,
27/12/2014,,,,,,,,,,,,,,,
28/12/2014,,,,,,,,,,,,,,,
29/12/2014,,,,,,,,,,,,,,,
30/12/2014,0.00000,480.00000,105.00,,,,,,,,,,,,
31/12/2014,,,,,,,,,,,,,,,
1/01/2015,,,,,,,,,,,,,,,
2/01/2015,,,,,,,,,,,,,,,
3/01/2015,,,,,,,,,,,,,,,
4/01/2015,,,,,,,,,,,,,,,
5/01/2015,,,,,,,,,,,,,,,
6/01/2015,0.00000,20.00000,0.00,,,,,,,,,,,,
7/01/2015,,,,,,,,,,,,,,,
8/01/2015,,,,,,,,,,,,,,,
9/01/2015,,,,,,,,,,,,,,,
10/01/2015,,,,,,,,,,,,,,,
11/01/2015,,,,,,,,,,,,,,,
12/01/2015,,,,,,,,,,,,,,,
13/01/2015,25.00000,60.00000,85.00,,,,,,,,,,,,
14/01/2015,,,,,,,,,,,,,,,
15/01/2015,,,,,,,,,,,,,,,
16/01/2015,,,,,,,,,,,,,,,
17/01/2015,,,,,,,,,,,,,,,
18/01/2015,,,,,,,,,,,,,,,
19/01/2015,,,,,,,,,,,,,,,
20/01/2015,0.00000,230.00000,8.00,,,,,,,,,,,,
21/01/2015,,,,,,,,,,,,,,,
22/01/2015,,,,,,,,,,,,,,,
23/01/2015,,,,,,,,,,,,,,,
24/01/2015,,,,,,,,,,,,,,,
25/01/2015,,,,,,,,,,,,,,,
26/01/2015,,,,,,,,,,,,,,,
27/01/2015,0.00000,35.00000,15.00,,,,,,,,,,,,
28/01/2015,,,,,,,,,,,,,,,
29/01/2015,,,,,,,,,,,,,,,
30/01/2015,,,,,,,,,,,,,,,
31/01/2015,,,,,,,,,,,,,,,
1/02/2015,,,,,,,,,,,,,,,
2/02/2015,,,,,,,,,,,,,,,
3/02/2015,0.00000,0.00000,35.00,,,,,,,,,,,,
4/02/2015,,,,,,,,,,,,,,,
5/02/2015,,,,,,,,,,,,,,,
6/02/2015,,,,,,,,,,,,,,,
7/02/2015,,,,,,,,,,,,,,,
